번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"1","예술가의 창조적 진실:마크 로스코의 그림을 완성한 생각들","마크 로스코 지음;크리스토퍼 로스코 엮음;김주영 옮김","위즈덤하우스","2024","9791171712397","","0","","653.42","1","1","2025-02-26",
"2","고녕가야:낙동강 상류의 실존 왕국","지은이: 김도상,이대영","생각나눔","2024","9791170487739","","0","","911.0359","1","1","2025-02-26",
"3","콩나물 학교","김현숙 지음;장은희 그림","오픈키드","2024","9791156761471","","7","","811.8","1","1","2024-12-24",
"4","(슈퍼 초능력 판타지) 천재 의사 시건방","강효미 글;유영근 그림","머스트비","2024","9791160342352","","7","2","813.8","1","5","2024-12-24",
"5","라이프 임파서블","매트 헤이그 지음;노진선 옮김","인플루엔셜(주)","2024","9791168342477","","0","","843.6","1","4","2024-12-24",
"6","(내일은 실험왕) 과학 용어 만화 사전","스토리 a. 글;홍종현 그림","미래엔아이세움","2024","9791173114021","","7","1","404","1","6","2024-12-24",
"7","하늘에서 눈토끼가 내려요!","후이팡 정 글·그림;정미애 옮김","신나는원숭이","2024","9791198912107","","7","","863","1","5","2024-12-24",
"8","소닉 더 헤지혹","이언 플린 지음;트레이시 야들리 그림;김래경 옮김","해피북스투유","2024","9791170963585","","7","1","843","1","3","2024-12-24",
"9","뜨뜨뜨뜨 뜩구","이혜란 글·그림","곰곰","2024","9791198513113","","7","","813.8","1","4","2024-12-24",
"10","파도가 지나간 뒤","상드린 카오 글·그림;이세진 옮김","웅진씽크빅","2024","9788901285542","","7","","863","1","3","2024-12-24",
"11","헌책 식당","하리다 히카 지음;김영주 옮김","문학동네","2024","9791141607869","","0","","833.6","1","0","2024-12-24",
"12","(타키·포오의) 이세계 여행사","캐릭온TV 원작;송도수 글;이지운 그림","대원키즈","2024","9791142303708","","7","8","813.8","1","5","2024-12-24",
"13","오늘의 놀이가 시작되었습니다","김태호 글;이영림 그림","문학동네","2024","9791141608095","","7","","813.8","1","3","2024-12-24",
"14","무서운 집 재밌는 집 이상한 집","강다민 글;곽지현 그림","내일을여는책","2024","9788977468771","","7","","813.8","1","3","2024-12-24",
"15","(열심히 살아봤지만 허무함에 지친 당신을 위한) 김미경의 딥마인드","김미경 지음","어웨이크북스","2024","9791198013088","","0","","325.211","1","4","2024-12-19",
"16","상처받지 않을 권리 다시 쓰기","강신주 지음","오월의봄","2024","9791168730984","","0","","320.904","1","1","2024-12-19",
"17","서바이벌 뚜식탈출","뚜식이 원작;서후 글;김기수 그림","서울문화사","2024","9791169233514","","7","1","372.42","1","5","2024-12-19",
"18","이웃집 빙허각","채은하 지음;박재인 그림","창비","2024","9788936443405","","7","","813.8","1","3","2024-12-19",
"19","당장 써먹는 인스타그램","이언주 지음","이은북","2024","9791191053449","","1","","325.555","1","1","2024-12-19",
"20","어른의 행복은 조용하다","태수 글","페이지2(page2)","2024","9791169851053","","0","","818","1","3","2024-12-19",
"21","어떤 어른","김소영 지음","사계절","2024","9791169813419","","0","","814.7","1","3","2024-12-19",
"22","미리캔버스로 완성하는 콘텐츠 디자인","상권쌤 저","시대인","2024","9791138379885","","1","","005.565","1","1","2024-12-19",
"23","(매월 따박따박 통장에 돈이 쌓여 생활비 걱정이 사라지는) 하루 30분! 월 100만 원 버는 블로그 만들기","엄채연(아나의디노) 지음","황금부엉이","2024","9788960306394","","0","","325.555","1","2","2024-12-19",
"24","바다 그리고 여행","변상신 지음","박영사","2024","9791130320007","","9","","981.102","1","0","2024-12-19",
"25","쓰레기를 아무 데나 휙휙!","서진희 글;김수옥 그림","아람(아람북스)","2022","9791165955083","","7","45","808.9","1","2","2024-12-11",
"26","초록불? 빨간불?","장선혜 글;최수영 그림","아람(아람북스)","2022","9791165955076","","7","44","808.9","1","2","2024-12-11",
"27","내 맘대로 놀래요","강민우 글;오승민 그림","아람(아람북스)","2022","9791165955069","","7","43","808.9","1","2","2024-12-11",
"28","우리는 친구예요","장선혜 글;홍승연 그림","아람(아람북스)","2022","9791165955038","","7","40","808.9","1","2","2024-12-11",
"29","쿵쾅쿵쾅 뛰고 싶어요","하늘땅 글;한동훈 그림","아람(아람북스)","2022","9791165955045","","7","41","808.9","1","2","2024-12-11",
"30","와, 도서관이네","하늘땅 글;무카 그림","아람(아람북스)","2022","9791165955052","","7","42","808.9","1","2","2024-12-11",
"31","사자에게 채소를 주면 어떻게 될까요?","시우 글;윤지회 그림","아람(아람북스)","2022","9791165955007","","7","37","808.9","1","2","2024-12-11",
"32","예뻐서 가져왔어요","우은경 글;이유진 그림","아람(아람북스)","2022","9791165955014","","7","38","808.9","1","2","2024-12-11",
"33","나 혼자 다 먹을래요","우산 글;문구선 그림","아람(아람북스)","2022","9791165955021","","7","39","808.9","1","2","2024-12-11",
"34","미안해!","고희동 글;배슬기 그림","아람(아람북스)","2022","9791165954994","","7","36","808.9","1","2","2024-12-11",
"35","할아버지 할머니가 좋아요","김민진 글;박정인 그림","아람(아람북스)","2022","9791165954970","","7","34","808.9","1","2","2024-12-11",
"36","뽀족한 마음이 생겨요","유가은 글·그림","아람(아람북스)","2022","9791165954963","","7","33","808.9","1","2","2024-12-11",
"37","동생이 갖고 싶어요","강민우 글;박정인 그림","아람(아람북스)","2022","9791165954956","","7","32","808.9","1","2","2024-12-11",
"38","강아지야, 어딨니?","김민진 글;김선진 그림","아람(아람북스)","2022","9791165954987","","7","35","808.9","1","2","2024-12-11",
"39","따라갈까? 말까?","김벼리 글;권문희 그림","아람(아람북스)","2022","9791165954949","","7","31","808.9","1","2","2024-12-11",
"40","한 번 더 해 볼거야!","서진희 글;이나르 그림","아람(아람북스)","2022","9791165954932","","7","30","808.9","1","2","2024-12-11",
"41","다 갖고 싶어요","이선아 글;정문주 그림","아람(아람북스)","2022","9791165954925","","7","29","808.9","1","2","2024-12-11",
"42","잘될까요?","고영이 글;김삼현 그림","아람(아람북스)","2022","9791165954901","","7","27","808.9","1","2","2024-12-11",
"43","우리랑 같이 놀래?","강민우 글;조원희 그림","아람(아람북스)","2022","9791165954918","","7","28","808.9","1","2","2024-12-11",
"44","나를 사랑해요","고영이 글;이주미 그림","아람(아람북스)","2022","9791165954871","","7","24","808.9","1","2","2024-12-11",
"45","미용실에 가야 해요?","지혜 글;정세연 그림","아람(아람북스)","2022","9791165954864","","7","23","808.9","1","2","2024-12-11",
"46","난 잘할 수 있어요","강민우 글;김고은 그림","아람(아람북스)","2022","9791165954888","","7","25","808.9","1","2","2024-12-11",
"47","혼자서 해 볼게요","김벼리 글;김병남 그림","아람(아람북스)","2022","9791165954895","","7","26","808.9","1","2","2024-12-11",
"48","나도 해 볼래요","이선아 글;신현정 그림","아람(아람북스)","2022","9791165954857","","7","22","808.9","1","2","2024-12-11",
"49","이제 안 무서워요!","김서현 글;최수영 그림","아람(아람북스)","2022","9791165954840","","7","21","808.9","1","2","2024-12-11",
"50","일부러 그런 거 아닌데","허윤 글;강윤주 그림","아람(아람북스)","2022","9791165954833","","7","20","808.9","1","2","2024-12-11",
"51","제 자리에 놓을래요","고희동 글;한현주 그림","아람(아람북스)","2022","9791165954819","","7","18","808.9","1","2","2024-12-11",
"52","또 걱정이 돼요","장선혜 글;최은미 그림","아람(아람북스)","2022","9791165954826","","7","19","808.9","1","2","2024-12-11",
"53","우물쭈물 말하게 돼요","우산 글;김삼현 그림","아람(아람북스)","2022","9791165954772","","7","14","808.9","1","2","2024-12-11",
"54","소리 지르게 돼요","유가은 글;이지원 그림","아람(아람북스)","2022","9791165954789","","7","15","808.9","1","2","2024-12-11",
"55","친구랑 싸웠어요","우은경 글;이주윤 그림","아람(아람북스)","2022","9791165954765","","7","13","808.9","1","2","2024-12-11",
"56","친구야, 고마워!","강민우 글;정인성 ,천복주 [공]그림","아람(아람북스)","2022","9791165954802","","7","17","808.9","1","2","2024-12-11",
"57","안녕하세요?","우은경 글;노성빈 그림","아람(아람북스)","2022","9791165954796","","7","16","808.9","1","2","2024-12-11",
"58","내 맘대로 할래요","우은경 글;최정현 그림","아람(아람북스)","2022","9791165954734","","7","10","808.9","1","2","2024-12-11",
"59","사탕 먼저 먹을래요","고영이 글;정세연 그림","아람(아람북스)","2022","9791165954727","","7","9","808.9","1","2","2024-12-11",
"60","심술 씨앗이 자라요!","유가은 글;이형진 그림","아람(아람북스)","2022","9791165954758","","7","12","808.9","1","2","2024-12-11",
"61","점점 더 화가 나요","하늘땅 글;정문주 그림","아람(아람북스)","2022","9791165954741","","7","11","808.9","1","2","2024-12-11",
"62","병원 가기 싫어요","하늘땅 글;한희선 그림","아람(아람북스)","2022","9791165954710","","7","8","808.9","1","2","2024-12-11",
"63","인형이 너무 좋아요","고희동 글;정하진 그림","아람(아람북스)","2022","9791165954697","","7","6","808.9","1","2","2024-12-11",
"64","엄마, 사랑해요","고영이 글;서영 그림","아람(아람북스)","2022","9791165954703","","7","7","808.9","1","2","2024-12-11",
"65","콧구멍이 커졌네","하늘땅 글;국지승 그림","아람(아람북스)","2022","9791165954680","","7","5","808.9","1","2","2024-12-11",
"66","손가락을 빨게 돼요","서진희 글;조수진 그림","아람(아람북스)","2022","9791165954673","","7","4","808.9","1","2","2024-12-11",
"67","난 안 씻어도 돼요!","시우 글;임광희 그림","아람(아람북스)","2022","9791165954659","","7","2","808.9","1","2","2024-12-11",
"68","내 동생은 못 말려!","다이애나 헨드리 글;에드 이브즈 그림 ;서보현 옮김","아람(아람북스)","2021","9791165952051","","7","45","808.9","1","3","2024-12-11",
"69","잠 안 자고 놀고 싶어요","우산 글;나애경 그림","아람(아람북스)","2022","9791165954666","","7","3","808.9","1","2","2024-12-11",
"70","맛있는 것만 먹고 싶어요","조종순 글;조수진 그림","아람(아람북스)","2022","9791165954642","","7","1","808.9","1","2","2024-12-11",
"71","언제 만나요?","리비 글리슨 글;제다 로바드 그림 ;서은 옮김","아람(아람북스)","2021","9791165952044","","7","44","808.9","1","4","2024-12-11",
"72","멋진 펭귄 쇼를 보러 오세요","루시 프리가드 글·그림;서보현 옮김","아람(아람북스)","2021","9791165952112","","7","43","808.9","1","4","2024-12-11",
"73","나무늘보랑 친구가 되면","개비 도나이 글;알렉스 배로 그림 ;서보현 옮김","아람(아람북스)","2021","9791165951986","","7","42","808.9","1","3","2024-12-11",
"74","곰 인형아, 잘 가!","톰 엘리안 글;제인 마시 그림 ;신연미 옮김","아람(아람북스)","2021","9791165952013","","7","40","808.9","1","3","2024-12-11",
"75","이가 새로 날까?","로위너 블라이스 글·그림;꼬두람이 옮김","아람(아람북스)","2021","9791165952020","","7","41","808.9","1","3","2024-12-11",
