번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"1","달 도둑 :오순택 동시집 ","지은이: 오순택;그린이: 양채은","아침마중","2023","9791186867693","","7","","811.8","1","1","2025-02-05",
"2","크랙 :어른이 되는 시간 :조미자 그림책 ","조미자 글 그림","핑거","2024","9791198156570","","7","","813.7","1","0","2025-02-05",
"3","(Who?) 선덕 여왕 ","김정욱 글;서영희 그림","다산북스","2022","9791130628653","","1","","991.1","1","1","2025-02-05",
"4","(꿀자와 시호의 우당탕탕) 창업 이야기 :네 안에 잠재된 창의성을 발휘해 봐! ","경제금융교육연구회,천상희,이성강,이조은,장형운 지음 ;박종호 그림","복두출판사","2023","9791197179860","","7","","325","1","1","2025-02-05",
"5","붉은신 :오승민 그림책 ","오승민 글·그림","만만한책방","2022","9791189499488","","7","","813.7","1","1","2025-02-05",
"6","동물들의 슈퍼 파워 :특별한 능력을 지닌 동물들을 소개합니다 :동물들의 특별한 19가지 생존 기술 ","솔레다드 로메로 마리뇨 글;소니아 풀리도 그림 ;조은영 옮김","토끼섬","2024","9791198578013","","7","","491","1","1","2025-02-05",
"7","에밀리 디킨슨, 시인의 정원","마타 맥다월 지음;박혜란 옮김","시금치","2023","9788992371810","","0","","841.09","1","1","2025-02-05",
"8","늙어감을 사랑하게 된 사람들 ","김영옥 지음","위즈덤하우스","2023","9791168124127","","0","","334.6","1","1","2025-02-05",
"9","너와 바꿔 부를 수 있는 것 :강우근 시집 ","지은이: 강우근","창비","2024","9788936424961","","0","","811.7","1","0","2025-02-05",
"10","그리고 펌킨맨이 나타났다 ","유소정 글;김상욱 그림","비룡소","2022","9788949124704","","7","","813.7","1","0","2025-02-05",
"11","개구멍을 뚫어라 ","문은아 글;불곰 그림","노란상상","2024","9791193074459","","7","","813.7","1","1","2025-02-05",
"12","학교 숲 생태놀이 :교과 연계 생태 놀이 161가지 ","양경말 지음","황소걸음","2023","9791186821855","","0","","375.44","1","0","2025-02-05",
"13","환승 : 조남숙 소설집","조남숙 지음","도화","2024","9791192828664","","","","813.8","1","1","2025-02-05",
"14","시간이 조금 걸리더라도 :이윤엽 이야기 판화 그림책 ","지은이: 이윤엽","서유재","2023","9791189034702","","0","","818","1","0","2025-02-05",
"15","국과수에서 일하는 상상 어때? ","권미아,이다혜 지음","창비","2024","9788936453275","","4","","321.55","1","1","2025-02-05",
"16","구미호 탐정 사무소 :검은 요괴를 잡아라! ","하은경 글;이갑규 그림","노란돼지","2023","9791159953545","","7","","813.7","1","2","2025-02-05",
"17","선생님과 함께하는 하루 문학 여행 :서울·경기·인천 체험학습코스 20 ","국어 선생님 97명 지음","창비교육","2024","9791165702519","","0","","373.5","1","1","2025-02-05",
"18","(옥효진 선생님의)법과 정치 개념 사전","옥효진 글;나인완 그림","다산북스","2024","9791130647654","","7","","360","1","2","2025-02-05",
"19","AI 시대 맞춤 수학 공부법 :부모가 꼭 알아야 할 미래인재 수학 공부의 핵심 ","조향숙 지음","경향BP(경향비피)","2023","9788969525383","","0","","410.7","1","1","2025-02-05",
"20","시를 쓰는 허초희 ","서보현 글;이준선 그림","우주나무","2024","9791193152294","","7","","998.8","1","1","2025-02-05",
"21","100가지 물건으로 보는 우주의 역사","스텐 오덴발드 지음;홍주연 옮김","스테이블","2025","9791193476116","","0","","443.1","1","1","2025-02-05",
"22","거기에는 없다 :서효인 시집 ","지은이: 서효인","현대문학","2022","9791167901101","","0","","811.7","1","0","2025-02-05",
"23","안녕! 미래 도시 :선생님도 몰랐던 미래 읽기 프로젝트 ","줄리 라르동 글;사라 벨라 그림 ;곽지원 옮김","다산북스","2023","9791130698519","","7","","331","1","1","2025-02-05",
"24","선생님과 함께하는 하루 미술 여행 :서울·경기·인천 코스 25 ","미술선생님 102명 지음","창비교육","2024","9791165702502","","0","","606.911","1","0","2025-02-05",
"25","우리술 익스프레스 :와인, 위스키, 사케 못지않은 K-술의 매력 ","탁재형 지음","한국교육방송공사","2022","9788954799843","","1","","573.41","1","0","2025-02-05",
"26","관계를 망치지 않는 대화법 :후회가 줄고 오해가 풀리는 소통의 기술 ","임정민 지음","경향BP(경향비피)","2023","9788969525291","","0","","802.56","1","1","2025-02-05",
"27","기분이 태도가 되지 않게 :기분 따라 행동하다 손해 보는 당신을 위한 심리 수업 ","레몬심리 지음;박영란 옮김","웅진씽크빅","2020","9788901243658","","0","","181.71","1","1","2025-02-05",
"28","헬로, 새벽이 ","허혜란 글;안혜란 그림","샘터(샘터사)","2024","9788946474437","","7","","813.8","1","0","2025-02-05",
"29","(불안한 사람들을 위한) 천체물리학:우주 재난에 맞서는 13가지 행동","리치아 트로이시 지음;김현주 옮김","플루토","2025","9791188569786","","4","","443.02","1","1","2025-02-05",
"30","모든 감각으로 : 클랑쿤스트 Klangkunst:소리 - 공간-미디어-신체","슈테판 프리케 지음;오현주 엮음","아트북프레스","2024","9791197785375","","0","","670","1","0","2025-01-26",
"31","거마북이의 모험","강글리온 외 15인 글;흥흥 그림","그레이트 Books(그레이트북스)","2024","9788927197874","","","","808.8","1","0","2025-01-26",
"32","출동! 지식 탐험대","한슬,최고은,하루 [공]글;한은영,장현아 [공] 그림","아람(아람북스)","2021","9791165953805","9791165953379","7","43","375.1","1","2","2024-12-24",
"33","이게 바로 물리야","조지프 미드선 글;새뮤얼 히티 그림;이충호 옮김","와이즈만 Books","2023","9791190744942","9791190744850","7","9","420","1","2","2024-12-19",
"34","용선생의 시끌벅적 과학교실:거대한 우주의 끝은 어디일까?","사회평론 과학교육연구소 글;김인하,뭉선생,윤효식 [공]그림","사회평론","2021","9791162731499","","7","19","408","1","2","2024-12-19",
