번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"45","비 그친 오후의 헌책방","야기사와 사토시 지음;서혜영 옮김","다산책방","2024","9791130653891","","0","","833.6","1","3","2024-10-02",
"46","부자의 공부법:종잣돈 천만 원으로 시작해 자산 100억을 만들어 낸","이지영 [외] 지음","나비의활주로","2024","9791193110409","","0","","327.04","1","4","2024-10-02",
"47","발 하나는 얼마나 클까요?","롤프 마일러 글·그림;최인숙 옮김","이음","2019(2021 2쇄)","9788993166989","","7","","420","1","1","2024-10-02",
"48","민트 초코 딸기:사이다 그림책","사이다 지음","사계절","2024","9791169812153","","7","","813.8","1","6","2024-10-02",
"49","멜라닌:하승민 장편소설","하승민 지음","한겨레엔","2024","9791172130879","","0","","813.7","1","0","2024-10-02",
"50","(손오공의 한자 대탐험) 마법천자문.","스튜디오 훈훈 글;정수영 그림","아울북","2024","9791171176458","9791171172818","7","63","711.47","1","7","2024-10-02",
"51","당신이 누군가를 죽였다","히가시노 게이고 지음;최고은 옮김","북다","2024","9791170611561","","0","","833.6","1","2","2024-10-02",
"52","달콤 짭짤 코파츄.","다영 글;밤코 그림","창비","2024","9788936448738","","7","3","400","1","5","2024-10-02",
"53","놓지 마 과학!.","신태훈,나승훈 글·그림","위즈덤하우스","2024","9791171712267","9791191119374","7","19","408","1","4","2024-10-02",
"54","꽁꽁꽁 댕댕:윤정주 그림책","윤정주","책읽는곰","2024","9791158364724","","7","","813.8","1","7","2024-10-02",
"55","꼬르륵 꼬르륵 캠핑","구도 노리코 글·그림;윤수정 옮김","책읽는곰","2024","9791158364687","","7","","833.8","1","6","2024-10-02",
"56","기술자들:김려령 소설집","지은이: 김려령","창비","2024","9788936439569","","0","","813.7","1","1","2024-10-02",
"57","그의 운명에 대한 아주 개인적인 생각","유시민 지음","아름다운사람들","2024","9788965138068","","0","","340.4","1","5","2024-10-02",
"58","고양이 펠리체의 사뿐사뿐 세계 여행","조반나 조볼리 글;시모나 물라차니 그림;유지연 옮김","찰리북","2019","9788994368962","","7","","883","1","0","2024-10-02",
"59","2인조:정해연 장편소설","정해연 지음","엘릭시르","2024","9788954658164","","0","","813.7","1","3","2024-10-02",
"60","포항의 지오트레일 사용 설명서","민석규 지음","나루(도서출판)","2024","9791194139003","","0","","981.1181","1","1","2024-10-02",
"61","모란봉에 모란꽃 피면 평양 가겠네:Han's aria 한흑구 아리아","이대환 지음","아시아","2024","9791156627081","","0","","810.099","1","0","2024-10-02",
"62","(어쩔뚱땡!)고구마머리 TV.","서동건 글;서윤지 그림","북이십일","2021","9788950998363","9788950994730","7","3","404","1","6","2024-10-02",
"63","(어쩔뚱땡!)고구마머리 TV.","서동건 글;서윤지 그림","북이십일","2021","9788950994747","9788950994730","7","1","404","1","7","2024-10-02",
"64","만일 나에게 단 한 번의 아침이 남아 있다면:오늘이 끝나기 전 반드시 깨달아야 할 것들","존 릴런드 지음;최인하 옮김","책읽어주는남자","2024","9791193937112","","0","","848","1","2","2024-10-02",
"65","(어쩔뚱땡!) 고구마머리 TV.","서동건 글;서윤지 그림","북이십일","2021","9788950996482","9788950994730","7","2","404","1","6","2024-10-02",
"66","(어쩔뚱땡!) 고구마머리 TV.","서동건 글;백시월 그림","북이십일","2023","9788950917210","9788950994730","7","6","404","1","7","2024-10-02",
"67","단짝 친구 차지하기 대작전:심윤경 창작동화","심윤경 지음;조승연 그림","사계절","2024","9791169812214","","7","","808.9","1","5","2024-10-02",
"68","흔한남매.","흔한남매 원작;백난도 글;유난희 그림","미래엔","2021","9791164138197","9791164131679","7","8","813.8","1","0","2024-09-04",
"69","딸에게 주는 레시피","공지영 지음","한겨레출판","2015","9788984319097","","0","","814.7","1","0","2024-09-04",
"70","(도전!) 잉글포츠 go! go!==On과 off로 대결하라!.","송시온 글;Zoo 그림","좋은책신사고 좋은책꿀단지","2009","9788959776733","9788959776726","7","1","747","1","0","2024-09-04",
"71","세상에서 제일 힘센 수탉","이호백 글;이억배 그림","재미마주","2009","9788986565041","","","","813.8","1","0","2024-09-04",
"72","100층짜리 집","이와이 도시오 글·그림;김숙 옮김","북뱅크","2009","9788989863786","","7","","833.8","1","0","2024-09-04",
"73","난 선생님 아니야:이혜영 동시집","이혜영 지음;김수경 그림","청개구리","2009","9788990938718","","7","","811.8","1","0","2024-09-04",
"74","반쪽 엄마","백승자 글;정지혜 그림","밝은미래","2015","9788965461623","","7","","813.8","1","0","2024-09-04",
"75","자기 앞의 생","에밀 아자르 지음;지정숙 옮김","문예출판사","1999","9788931003888","","0","","808.9","1","0","2024-09-04",
"76","복실이 꽃신","박이득 글;정미솔 그림","학교앞거북이","2024","9791197083891","","7","","813.8","1","9","2024-08-20",
"77","시 읽기 좋은 날:그날, 그 詩가 내 가슴으로 들어왔다","김경민 지음","쌤앤파커스","2013","9788965700494","","0","","811.6","1","1","2024-07-25",
"78","상괭이, 우리 반쪽이:김일광 창작 동화","김일광 글;혜영드로잉 그림","현북스","2024","9791157414024","","7","","813.8","1","3","2024-07-04",
"79","허송세월","김훈 지음","나남출판","2024","9788930041683","","0","","818","1","9","2024-07-04",
"80","풀벌레그림꿈","서현 글·그림","사계절","2024","9791169811910","","7","","813.8","1","5","2024-07-04",
"81","편지 가게 글월","백승연 지음","텍스티(TXTY)","2024","9791193190043","","0","","813.7","1","4","2024-07-04",
"82","페이스:이희영 소설","이희영 지음","현대문학","2024","9791167902504","","0","","813.7","1","0","2024-07-04",
"83","(코믹 메이플스토리) 수학도둑:응용편.","송도수 글;서정 엔터테인먼트 그림","서울문화사","2024","9791169239073","","6","100","410.4","1","6","2024-07-04",
"84","지옥 초등학교.","아리타 나오 글;안라쿠 마사시 그림;이소담 옮김","한빛에듀","2024","9791169212311","","7","2","833.8","1","9","2024-07-04",
"85","지옥 초등학교.","아리타 나오 글;안라쿠 마사시 그림;이소담 옮김","한빛에듀","2024","9791169211789","","7","1","833.8","1","8","2024-07-04",
"86","(읽으면서 바로 써먹는) 어린이 감정 표현","한날 글·그림","파란정원","2024","9791158682842","","7","","714","1","7","2024-07-04",
"87","우리가 안도하는 사이","김이설 지음","자음과모음","2024","9788954450508","","0","","813.7","1","0","2024-07-04",
"88","용의자들:정해연 장편소설","정해연 지음","위즈덤하우스","2024","9791171711987","","0","","813.7","1","5","2024-07-04",
"89","왕구리네 떡집","김리리 글;김이랑 그림","비룡소","2024","9788949162607","","7","","808.9","1","9","2024-07-04",
"90","수상한 영화관","박현숙 글;유영주 그림","북멘토(도서출판)","2024","9788963195773","","7","","813.8","1","3","2024-07-04",
"91","수박맨","하누 지음","웅진주니어","2024","9788901282763","","7","","813.8","1","8","2024-07-04",
"92","설민석의 한국사 대모험.","설민석;스토리박스 [공]글;정현희 그림","단꿈아이","2024","9791193031636","9791191496192","7","29","911","1","11","2024-07-04",
"93","(설민석의) 세계사 대모험.","설민석,김정욱 [공]글;박성일 그림","단꿈아이","2024","9791193031247","9791196893101","7","21","909","1","9","2024-07-04",
"94","부자의 마지막 가르침:삶의 자유를 위한 부의 알고리즘","다우치 마나부 지음;김슬기 옮김","북모먼트","2024","9791193937068","","0","","327.04","1","3","2024-07-04",
"95","메리 소이 이야기:송미경 장편소설","지은이: 송미경","?다","2024","9791193240359","","0","","813.7","1","1","2024-07-04",
"96","리틀 라이프:한야 야나기하라 장편소설.","한야 야나기하라 지음;권진아 옮김","시공사","2024","9788952776389","9788952776365","0","2","843","1","4","2024-07-04",
"97","두 사람의 인터내셔널:김기태 소설","김기태 지음","문학동네","2024","9788954697941","","0","","813.7","1","3","2024-07-04",
"98","너의 얼굴:이충걸 장편소설","이충걸 지음","은행나무","2024","9791167374219","","0","","813.7","1","1","2024-07-04",
"99","내 몸 혁명","박용우 지음","루미너스","2024","9791198553317","","0","","513.398","1","6","2024-07-04",
"100","나의 천사:이희주 장편소설","이희주 지음","민음사","2024","9788937473876","","0","","813.7","1","1","2024-07-04",
"101","나의 돈키호테:김호연 장편소설","김호연 지음","나무옆의자","2024","9791161571768","","0","","813.7","1","9","2024-07-04",
"102","김설탕과 도나스","허정윤 글;릴리아 그림","한솔수북","2024","9791193494349","","7","","813.8","1","8","2024-07-04",
"103","기다려요","김영진 글·그림","길벗어린이","2024","9788955827507","","7","","813.8","1","5","2024-07-04",
"104","거꾸로 토끼끼토","보람 글·그림","길벗어린이","2024","9788955827590","","7","","813.8","1","8","2024-07-04",
"105","169층 나무 집","앤디 그리피스 지음;테리 덴톤 그림;신수진 옮김","시공주니어","2024","9791171251230","","7","","843","1","0","2024-07-04",
"106","(해설사가 전하는)구석구석 포항 이야기:이순영 산문집","이순영 글·사진","나루(도서출판)","2023","9791198226150","","0","","911.85","1","6","2024-07-04",
"107","리틀 라이프:한야 야나기하라 장편소설.","한야 야나기하라 지음;권진아 옮김","시공사","2024","9788952776372","9788952776365","0","1","843","1","4","2024-07-04",
"108","진짜 진짜 행복해","애나벨 세구라 란츠 글.그림;이진 옮김","오렌지연필","2024","9791189922535","","7","","863.8","1","5","2024-07-04",
"109","지금이 적멸이다:풍경이 있는 시","곽성일 지음","더봄","2023","9791192386065","","0","","811.7","1","1","2024-06-04",
"110","차원의 문 대탈출.","토깽이네 원작;김언정 글;김기수 그림","학산문화사(단행본)","2024","9791141118648","9791141118631","7","2","408","1","12","2024-06-04",
"111","차원의 문 대탈출.","토깽이네 원작;김언정 글;김기수 그림","학산문화사(단행본)","2024","9791141118648","9791141118631","7","1","408","1","12","2024-06-04",
"112","(흔한남매의) 흔한 호기심.","흔한남매 원작;안치현 글;유난희 그림","미래엔","2024","9791168414488","9791164136025","7","11","404","1","9","2024-06-04",
"113","(흔한남매) 이상한 나라의 고전 읽기.","흔한남매 원작;최재훈 글;정주연 그림","미래엔","2024","9791168415331","9791168412255","7","5","813.5","1","13","2024-06-04",
"114","헤르만 헤세 인생의 말","헤르만 헤세 지음;시라토리 하루히코 엮음;이지수 옮김","더블북","2024","9791193153154","","0","","199.8","1","4","2024-06-04",
"115","(당신이 어디에 있든 무엇을 하든) 하는 일마다 잘되리라:전승환 에세이","전승환 지음","책읽어주는남자","2023","9791198530301","","0","","818","1","8","2024-06-04",
"116","폴링 인 폴: 백수린 소설","백수린 지음","문학동네","2024","9788954698375","","0","","813.7","1","3","2024-06-04",
"117","판타스틱 반찬 특공대","김이슬 지음;이수현 그림","노는날","2024","9791198430632","","7","","813.8","1","7","2024-06-04",
"118","(코믹 메이플 스토리) 수학도둑.","송도수 글;서정 엔터테인먼트 그림","서울문화사","2024","9791169238915","","6","99","410.4","1","5","2024-06-04",
"119","(코믹 메이플스토리)수학도둑.","송도수 글;서정 엔터테인먼트 그림","서울문화사","2024","9791169238694","","6","98","410.4","1","4","2024-06-04",
"120","카카듀:경성 제일 끽다점","박서련 지음","안온북스","2024","9791192638331","","0","","813.7","1","1","2024-06-04",
"121","(최재천의) 동물대탐험.","황혜영 글;박현미 그림","다산어린이","2024","9791130651002","9791130694252","7","5","472","1","2","2024-06-04",
"122","초등 공부력 상담소","정주안 지음","래디시","2024","9791193406007","","1","","598.6","1","4","2024-06-04",
"123","책 먹는 여우의 봄 이야기","프란치스카 비어만 글·그림;송순섭 옮김","주니어김영사","2024","9788934937098","","7","","853","1","5","2024-06-04",
"124","(채사장의) 지대넓얕.","채사장;마케마케 [공]글;정용환 그림","돌핀북","2023","9791193487006","","7","08","001.3","1","1","2024-06-04",
"125","찾기 대장 김지우","장희정 글;김우연 그림","비룡소","2024","9788949162584","","7","","808.9","1","6","2024-06-04",
"126","좋아하기 때문에:나태주의 인생 수업","지은이: 나태주","김영사","2024","9788934956938","","0","","814.6","1","14","2024-06-04",
"127","잘되는 집들의 비밀","정희숙 지음","콘텐츠그룹 포레스트","2023","9791192625959","","0","","199.1","1","7","2024-06-04",
"128","이토록 완벽한 실종:줄리안 맥클린 장편소설","줄리안 맥클린 지음;한지희 옮김","해피북스투유","2023","9791170960782","","0","","843.6","1","2","2024-06-04",
"129","이웃:김성미 그림책","김성미 글·그림","책읽는곰","2024","9791158364496","","7","","813.8","1","3","2024-06-04",
"130","(당신에게 가장 가까운) 요즘 역사:근대","황현필 지음","역바연","2024","9791198593276","","0","","911.059","1","0","2024-06-04",
"131","온 더 볼.","성완 글;돌만 그림","다산어린이","2024","9791130650951","9791130698120","7","3","813.8","1","3","2024-06-04",
"132","열지 마! 냉장고:구워뜨 베이커리의 비밀","강효미 지음;박정섭 그림","책구루","2023","9791196316853","","","","813.8","1","7","2024-06-04",
"133","연봉 말고 5000만 원 더 벌기:돈 모으기 광인의 야물딱진 생활밀착형 재테크 습관","강희연 지음","길벗","2023","9791140706617","","0","","327.04","1","5","2024-06-04",
"134","양수인간:삶의 격을 높이는 내면 변화 심리학","최설민 지음","북모먼트","2024","9791193937006","","0","","189","1","4","2024-06-04",
"135","설민석의 한국사 대모험.","설민석,스토리박스 글;정현희 그림","Dankkum i(단꿈아이)","2024","9791193031452","9791191496192","7","28","911","1","12","2024-06-04",
"136","샤이닝","욘 포세 지음;손화수 옮김","문학동네","2024","9788954698436","","0","","859.82","1","1","2024-06-04",
