기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스업종,평균매출,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수
20242,골목상권,공덕동주민센터,요식업,70652304.75,10344566.0,14361575.5,10641735.25,11134250.75,13486590.25,6688108.25,3995478.75,585131.0,254527.0,330604.0,909.0,530.0,379.0,164581.0,214931.0,205619.0,204.0,500.0,205.0
20243,골목상권,공덕동주민센터,요식업,88620129.33333333,12356560.0,11583437.333333334,14946407.333333334,19238460.0,13393804.666666666,9951045.0,7150415.0,579131.0,256576.0,322555.0,909.0,530.0,379.0,164965.0,211870.0,202294.0,204.0,500.0,205.0
20244,골목상권,공덕동주민센터,요식업,89002691.0,13925861.666666666,13195378.333333334,11142986.333333334,16390163.333333334,16508146.666666666,8003499.666666667,9836655.0,606604.0,271856.0,334748.0,802.0,464.0,338.0,172693.0,221891.0,212020.0,179.0,439.0,184.0
20241,골목상권,공덕래미안3차아파트,요식업,533349692.0,76071675.0,111484376.0,100795934.0,140642117.0,96821131.0,5007643.0,2526816.0,396993.0,180144.0,216849.0,362.0,200.0,162.0,103678.0,172301.0,121014.0,70.0,222.0,70.0
20242,골목상권,공덕래미안3차아파트,요식업,502868925.0,106967318.0,106095815.0,100543221.0,79290131.0,99655675.0,7373498.0,2943267.0,381455.0,171522.0,209933.0,362.0,200.0,162.0,98204.0,162796.0,120454.0,70.0,222.0,70.0
20243,골목상권,공덕래미안3차아파트,요식업,570576693.0,104023375.0,113678048.0,112598192.0,114352820.0,109899803.0,10628464.0,5395991.0,359976.0,160386.0,199591.0,362.0,200.0,162.0,94282.0,150881.0,114813.0,70.0,222.0,70.0
20244,골목상권,공덕래미안3차아파트,요식업,638269134.0,112245255.0,154000419.0,116456322.0,107302050.0,128398033.0,16811371.0,3055684.0,364776.0,160745.0,204031.0,493.0,272.0,221.0,97748.0,151178.0,115851.0,93.0,300.0,100.0
20241,전통시장,공덕시장,요식업,555072107.75,66589410.75,81943348.75,95818124.75,97698283.25,95101434.0,75651065.75,42270440.5,48168.0,22998.0,25170.0,772.0,447.0,325.0,12130.0,20312.0,15725.0,173.0,424.0,175.0
20242,전통시장,공덕시장,요식업,690874477.0,92430374.5,105954370.0,98612073.25,120722588.75,118727611.0,99918758.75,54508700.75,49707.0,23542.0,26165.0,772.0,447.0,325.0,12321.0,21054.0,16332.0,173.0,424.0,175.0
20243,전통시장,공덕시장,요식업,679319885.0,97883943.75,95101606.25,112898544.25,106493939.25,116844749.5,96000577.5,54096524.5,43579.0,20501.0,23078.0,772.0,447.0,325.0,11400.0,17822.0,14356.0,173.0,424.0,175.0
20244,전통시장,공덕시장,요식업,657404265.5,83954452.75,105682065.0,93972910.5,102157506.0,117266068.25,103515448.25,50855814.75,41776.0,19996.0,21780.0,473.0,275.0,198.0,10648.0,16980.0,14149.0,106.0,260.0,107.0
20241,발달상권,공덕역(공덕오거리),요식업,1415234814.5555556,177484637.66666666,215722123.2222222,233848432.0,246702694.3333333,252231418.66666663,174812788.1111111,114432720.55555557,1462518.0,677861.0,784656.0,16461.0,9609.0,6852.0,404932.0,603536.0,454050.0,3180.0,8823.0,4458.0
20242,발달상권,공덕역(공덕오거리),요식업,1478486536.2222223,212246895.66666663,252064358.44444445,225420652.7777778,249034065.55555555,260911267.2222222,165784193.8888889,113025102.66666669,1512450.0,688856.0,823593.0,16461.0,9609.0,6852.0,429315.0,615404.0,467732.0,3180.0,8823.0,4458.0
20243,발달상권,공덕역(공덕오거리),요식업,1460329911.3333333,225183439.8888889,219505962.44444445,241553976.2222222,248978821.8888889,257481307.44444445,158034257.44444445,109592146.0,1334416.0,611298.0,723118.0,16461.0,9609.0,6852.0,384050.0,542355.0,408011.0,3180.0,8823.0,4458.0
20244,발달상권,공덕역(공덕오거리),요식업,1594924950.8888888,233244037.55555555,262198718.44444445,243506787.66666663,260958547.8888889,281800479.5555556,194659499.1111111,118556880.66666669,1359807.0,623681.0,736126.0,16135.0,9411.0,6724.0,390583.0,549504.0,419719.0,3038.0,8685.0,4412.0
20241,골목상권,공릉동 국수거리,요식업,439585901.8333333,55637440.833333336,51933285.333333336,55381316.833333336,57350139.66666666,71268611.16666667,82929763.0,65085345.0,1938349.0,899159.0,1039190.0,5671.0,3063.0,2608.0,585123.0,563812.0,789415.0,606.0,2101.0,2964.0
20242,골목상권,공릉동 국수거리,요식업,477097666.6666667,65359182.333333336,62236412.66666666,64881424.5,61538414.16666666,68726395.0,85182474.16666667,69173363.83333333,1913070.0,887057.0,1026013.0,5671.0,3063.0,2608.0,569738.0,552901.0,790431.0,606.0,2101.0,2964.0
20243,골목상권,공릉동 국수거리,요식업,453844311.3333333,68290270.66666667,59871561.833333336,63072198.5,51225093.333333336,66077463.833333336,84707864.66666667,60599858.5,1876764.0,872225.0,1004540.0,5671.0,3063.0,2608.0,563882.0,540266.0,772616.0,606.0,2101.0,2964.0
20244,골목상권,공릉동 국수거리,요식업,460191065.6666667,57476319.16666666,60814213.0,56947404.833333336,58990761.0,71311498.16666667,86376744.33333333,68274125.16666667,1837384.0,850818.0,986565.0,2039.0,1105.0,934.0,551010.0,526041.0,760331.0,216.0,758.0,1065.0
20241,전통시장,공릉동 도깨비시장,요식업,283244183.6,35786093.2,32381887.0,36202228.8,41339255.0,48829426.2,50783146.0,37922147.4,717371.0,331205.0,386166.0,2131.0,1150.0,981.0,257409.0,194201.0,265763.0,227.0,792.0,1112.0
20242,전통시장,공릉동 도깨비시장,요식업,293579335.8,39246171.0,43669868.0,38002523.8,38692280.2,42672441.4,50441076.2,40854975.2,622960.0,290205.0,332756.0,2131.0,1150.0,981.0,223526.0,167428.0,232005.0,227.0,792.0,1112.0
20243,전통시장,공릉동 도깨비시장,요식업,258916772.8,37819453.4,30506725.2,32659154.0,37106304.6,38042448.4,45478418.8,37304268.4,669160.0,313129.0,356031.0,2131.0,1150.0,981.0,233018.0,179022.0,257120.0,227.0,792.0,1112.0
20244,전통시장,공릉동 도깨비시장,요식업,302936290.6,38298499.6,50416197.6,35793077.0,38637739.2,51217107.8,48157777.8,40415891.6,645465.0,300827.0,344638.0,818.0,443.0,375.0,227942.0,170694.0,246831.0,87.0,303.0,428.0
20241,발달상권,공릉역,요식업,1280020648.625,139631510.875,154283793.0,166331764.375,171810916.75,215096785.5,236057727.25,196808150.875,644557.0,306692.0,337866.0,2344.0,1266.0,1078.0,238356.0,175294.0,230908.0,251.0,870.0,1223.0
20242,발달상권,공릉역,요식업,1406721244.375,147011356.375,176906577.875,179723688.375,176421912.375,214348626.125,277110612.625,235198470.625,652153.0,311725.0,340426.0,2344.0,1266.0,1078.0,235760.0,180073.0,236318.0,251.0,870.0,1223.0
20243,발달상권,공릉역,요식업,1102760304.0,118867847.22222222,130402569.33333331,143069507.7777778,147394612.2222222,189779435.0,202883346.44444445,170362986.0,577470.0,277635.0,299834.0,2344.0,1266.0,1078.0,210179.0,157910.0,209381.0,251.0,870.0,1223.0
20244,발달상권,공릉역,요식업,1359435828.25,142619531.5,195959970.875,173045652.125,175665710.125,202570698.125,259800601.75,209773663.75,551827.0,265858.0,285969.0,1133.0,615.0,518.0,203204.0,148433.0,200191.0,120.0,419.0,594.0
20241,골목상권,공릉역 2번,요식업,104095280.25,12941017.0,9790075.75,14648584.25,14408691.5,15107608.25,23626479.0,13572824.5,1520674.0,746516.0,774158.0,1608.0,870.0,738.0,640491.0,380860.0,499323.0,171.0,596.0,841.0
20242,골목상권,공릉역 2번,요식업,113633941.5,14942373.25,18355592.5,14062637.5,15626912.25,16060225.5,19527497.5,15058703.0,1488149.0,737496.0,750653.0,1608.0,870.0,738.0,627925.0,373775.0,486451.0,171.0,596.0,841.0
20243,골목상권,공릉역 2번,요식업,79259688.25,11079035.25,10390121.5,10541005.5,10589660.75,12052510.5,15490008.25,9117346.5,1416866.0,703029.0,713838.0,1608.0,870.0,738.0,594308.0,355130.0,467427.0,171.0,596.0,841.0
20244,골목상권,공릉역 2번,요식업,101589345.0,8590314.75,13827674.75,13521766.5,16490172.5,15565883.25,18990597.25,14602936.0,1397905.0,692379.0,705524.0,588.0,320.0,268.0,599383.0,341984.0,456537.0,59.0,223.0,306.0
20241,골목상권,공항고등학교,요식업,206706791.5,31234593.0,32932252.5,29991301.5,29316365.5,38048458.5,34805983.0,10377837.5,393706.0,180041.0,213665.0,421.0,336.0,85.0,97442.0,133202.0,163062.0,43.0,193.0,185.0
20242,골목상권,공항고등학교,요식업,213196359.5,30759766.5,34759640.0,30334206.0,34365617.5,34266831.5,36974359.0,11735939.0,318141.0,146746.0,171394.0,421.0,336.0,85.0,72464.0,110605.0,135073.0,43.0,193.0,185.0
20243,골목상권,공항고등학교,요식업,196205066.0,29070724.0,24333190.5,31507124.5,28347271.0,34377298.0,33946142.0,14623316.0,342628.0,161134.0,181494.0,421.0,336.0,85.0,81537.0,115151.0,145940.0,43.0,193.0,185.0
20244,골목상권,공항고등학교,요식업,172860750.5,24909192.5,29137139.0,23052842.0,22499828.0,32454222.5,29574143.5,11233383.0,348328.0,165158.0,183170.0,496.0,399.0,97.0,79765.0,116545.0,152016.0,46.0,232.0,218.0
20241,전통시장,공항시장,요식업,363270285.0,48001799.5,51885342.0,59731843.0,59397621.0,58798659.0,49586573.0,35868447.5,420554.0,208355.0,212199.0,68.0,47.0,21.0,123128.0,151492.0,145933.0,4.0,28.0,36.0
20242,전통시장,공항시장,요식업,374829974.5,51645308.0,60993783.5,57218940.0,59219826.5,61783609.0,47486580.5,36481927.0,396197.0,195743.0,200454.0,68.0,47.0,21.0,117362.0,142881.0,135956.0,4.0,28.0,36.0
20243,전통시장,공항시장,요식업,319696751.5,38817866.0,48471749.0,45966735.0,53365476.0,59997567.0,41775430.5,31301928.0,377563.0,188367.0,189196.0,68.0,47.0,21.0,111238.0,135645.0,130680.0,4.0,28.0,36.0
20244,전통시장,공항시장,요식업,303688642.5,30608872.5,49996702.0,49563969.5,48010347.5,45119005.5,41559596.0,38830149.5,369768.0,186192.0,183577.0,35.0,26.0,9.0,106263.0,135671.0,127835.0,1.0,16.0,18.0
20241,골목상권,공항시장역 1번,요식업,454649024.2,63238578.8,66600674.4,64549209.2,75662457.8,70965767.6,72155835.8,41476500.6,1611891.0,768855.0,843037.0,321.0,234.0,87.0,434256.0,524744.0,652892.0,20.0,140.0,161.0
20242,골목상권,공항시장역 1번,요식업,570491193.75,81285098.5,85685260.0,86272763.25,76638162.5,91696102.0,90554814.75,58358992.75,1489347.0,710458.0,778889.0,321.0,234.0,87.0,421426.0,477609.0,590312.0,20.0,140.0,161.0
20243,골목상권,공항시장역 1번,요식업,555619027.25,85981724.5,77044099.5,80317528.25,98666908.75,83047536.5,76447904.75,54113325.0,1422003.0,678858.0,743146.0,321.0,234.0,87.0,393798.0,456993.0,571213.0,20.0,140.0,161.0
20244,골목상권,공항시장역 1번,요식업,529748045.5,75202810.25,88574724.25,62544893.25,83975544.75,88337093.0,80423201.25,50689778.75,1452037.0,700933.0,751104.0,213.0,159.0,54.0,397708.0,470057.0,584273.0,8.0,93.0,112.0
20241,골목상권,공항시장역 3번,요식업,336611573.0,44267966.5,51023676.5,51494201.0,41172575.0,48742631.5,49433188.5,50477334.0,295586.0,141849.0,153737.0,345.0,198.0,147.0,91780.0,84724.0,119081.0,52.0,200.0,93.0
20242,골목상권,공항시장역 3번,요식업,346675165.0,49568576.5,52731362.5,51604096.5,49339757.0,59651794.0,49165609.0,34613969.5,231366.0,110238.0,121127.0,345.0,198.0,147.0,70917.0,68311.0,92139.0,52.0,200.0,93.0
20243,골목상권,공항시장역 3번,요식업,222878602.0,26516465.5,36044102.5,45924563.0,30175871.0,31742016.5,21359413.5,31116170.0,222835.0,107287.0,115549.0,345.0,198.0,147.0,68587.0,63392.0,90855.0,52.0,200.0,93.0
20244,골목상권,공항시장역 3번,요식업,241972324.5,34641993.0,48030413.0,28115378.0,27166295.5,34779988.5,39114949.0,30123307.5,208641.0,101951.0,106691.0,473.0,277.0,196.0,64835.0,59657.0,84149.0,72.0,273.0,128.0
20241,골목상권,관성묘,요식업,426004478.0,75160844.0,79822324.0,64781035.0,85011603.0,62742776.0,43437625.0,15048271.0,180051.0,90502.0,89549.0,625.0,330.0,295.0,60009.0,63084.0,56957.0,144.0,334.0,147.0
20242,골목상권,관성묘,요식업,495660737.0,84100253.0,85707436.0,66424830.0,83670537.0,82963227.0,70278275.0,22516179.0,182481.0,92929.0,89552.0,625.0,330.0,295.0,62897.0,63969.0,55615.0,144.0,334.0,147.0
20243,골목상권,관성묘,요식업,410207667.0,72483189.0,68730362.0,59736161.0,65876136.0,85364929.0,39833722.0,18183168.0,177075.0,88859.0,88217.0,625.0,330.0,295.0,56681.0,65435.0,54960.0,144.0,334.0,147.0
20244,골목상권,관성묘,요식업,585521663.0,83887191.0,99401905.0,95514001.0,101251858.0,112140603.0,78728791.0,14597314.0,190308.0,95000.0,95309.0,443.0,237.0,206.0,64905.0,67596.0,57808.0,101.0,238.0,104.0
20241,골목상권,관악구 중앙길,요식업,631770252.1111112,68086173.8888889,87636168.66666667,86552690.0,95629615.8888889,101956528.1111111,112432871.77777778,79476203.77777778,4294587.0,2033962.0,2260625.0,467.0,212.0,255.0,1540601.0,1454352.0,1299633.0,46.0,191.0,230.0
20242,골목상권,관악구 중앙길,요식업,656208750.7777778,75064030.22222222,90174570.22222222,99972735.22222222,92078734.8888889,108604166.44444443,113754182.8888889,76560330.8888889,4323561.0,2038856.0,2284704.0,467.0,212.0,255.0,1550080.0,1492589.0,1280893.0,46.0,191.0,230.0
20243,골목상권,관악구 중앙길,요식업,692123359.375,92415837.25,88547741.5,100792866.375,95758034.125,116577135.875,114598360.125,83433384.125,4218462.0,1999378.0,2219083.0,467.0,212.0,255.0,1485781.0,1469954.0,1262727.0,46.0,191.0,230.0
20244,골목상권,관악구 중앙길,요식업,695959824.1111112,91324455.1111111,97256908.33333331,95135844.77777778,91478556.44444443,113311864.33333331,118706061.77777778,88746133.33333333,4235673.0,1987408.0,2248265.0,431.0,195.0,236.0,1493143.0,1482213.0,1260318.0,35.0,178.0,218.0
20241,골목상권,관악구신사동주민센터,요식업,419785729.25,52463098.75,52601735.625,53866583.125,56488102.5,61094064.875,81262656.0,62009488.375,1981336.0,983528.0,997807.0,1751.0,1218.0,533.0,654022.0,686287.0,641028.0,284.0,1040.0,427.0
20242,골목상권,관악구신사동주민센터,요식업,431368289.75,47922774.0,55966800.625,60138973.125,56643576.75,67798084.125,80326245.5,62571835.625,1841979.0,918415.0,923565.0,1751.0,1218.0,533.0,619659.0,635826.0,586493.0,284.0,1040.0,427.0
20243,골목상권,관악구신사동주민센터,요식업,408537803.75,52704217.25,54587619.75,53524771.375,51133769.75,61591317.625,78100352.875,56895755.125,1815099.0,902833.0,912267.0,1751.0,1218.0,533.0,604220.0,627864.0,583017.0,284.0,1040.0,427.0
20244,골목상권,관악구신사동주민센터,요식업,441264066.75,50568016.875,61692067.125,53728317.0,55241836.875,73454457.0,79206067.875,67373304.0,1818090.0,882508.0,935582.0,1871.0,1319.0,552.0,612394.0,624470.0,581227.0,301.0,1131.0,439.0
20241,골목상권,관악소방서(문영여고),요식업,256808057.0,31717669.0,39187828.5,30766161.0,35082807.5,38680752.5,38044191.5,43328647.0,82485.0,40281.0,42205.0,311.0,171.0,140.0,31429.0,24847.0,26208.0,50.0,164.0,97.0
20242,골목상권,관악소방서(문영여고),요식업,217823610.0,26949087.0,32378762.5,29809422.5,28420646.0,31423339.5,31026403.5,37815949.0,88971.0,40792.0,48179.0,311.0,171.0,140.0,37177.0,25689.0,26107.0,50.0,164.0,97.0
20243,골목상권,관악소방서(문영여고),요식업,241782752.5,37680000.0,34820136.5,28290658.0,33245947.0,36659054.0,34438483.0,36648474.0,83970.0,39808.0,44162.0,311.0,171.0,140.0,32707.0,24764.0,26498.0,50.0,164.0,97.0
20244,골목상권,관악소방서(문영여고),요식업,261693007.5,31844991.5,38328455.0,33487011.5,36004084.5,38533626.0,41278010.0,42216829.0,84858.0,39683.0,45174.0,527.0,291.0,236.0,33473.0,25598.0,25784.0,84.0,282.0,161.0
20241,전통시장,관악신사시장,요식업,193274036.4,28396272.2,24223979.0,27140566.0,29830604.8,29468129.8,29612986.0,24601498.6,550403.0,264040.0,286363.0,371.0,258.0,113.0,180244.0,177549.0,192610.0,59.0,220.0,92.0
20242,전통시장,관악신사시장,요식업,202600606.0,27994025.4,30766173.2,28853752.2,30112113.6,28721811.8,29850500.2,26302229.6,564497.0,267331.0,297166.0,371.0,258.0,113.0,189933.0,181091.0,193472.0,59.0,220.0,92.0
20243,전통시장,관악신사시장,요식업,228257986.25,32442632.75,25356238.75,31342287.75,34481894.25,34274661.75,41859669.5,28500601.5,607569.0,284244.0,323327.0,371.0,258.0,113.0,200185.0,198707.0,208679.0,59.0,220.0,92.0
20244,전통시장,관악신사시장,요식업,364266467.6666667,50239185.333333336,59513030.0,49111812.333333336,49070771.333333336,54985128.0,56276789.0,45069751.66666666,597654.0,273385.0,324269.0,373.0,266.0,107.0,195289.0,197377.0,204987.0,60.0,225.0,88.0
20241,골목상권,관악우성아파트,요식업,176179869.33333334,23085255.33333333,25315407.0,26935204.0,20598051.0,24434538.33333333,28214110.666666668,27597303.0,184121.0,85501.0,98620.0,277.0,157.0,120.0,52983.0,57046.0,74093.0,41.0,150.0,86.0
20242,골목상권,관악우성아파트,요식업,171677653.0,17017510.666666668,32450875.33333333,21455642.666666668,20250171.666666668,28936966.666666668,25303369.666666668,26263116.33333333,185689.0,85732.0,99956.0,277.0,157.0,120.0,56018.0,57147.0,72525.0,41.0,150.0,86.0
20243,골목상권,관악우성아파트,요식업,146623089.66666666,17070790.0,20349092.33333333,24714178.0,21145994.0,24824657.0,17998079.333333332,20520299.0,190741.0,87649.0,103092.0,277.0,157.0,120.0,56648.0,58874.0,75220.0,41.0,150.0,86.0
20244,골목상권,관악우성아파트,요식업,275020713.0,37613403.5,34207763.5,33963009.0,42445013.0,51470524.5,39363471.0,35957528.5,191542.0,86910.0,104631.0,389.0,219.0,170.0,56004.0,60761.0,74775.0,59.0,217.0,113.0
20241,전통시장,관악종합시장(신원시장),요식업,52381876.0,7289098.0,1178233.0,8208651.0,7818859.0,8198019.0,10652944.0,9036072.0,61980.0,31652.0,30327.0,18.0,11.0,7.0,20657.0,21860.0,19463.0,1.0,9.0,8.0
20242,전통시장,관악종합시장(신원시장),요식업,44133236.0,5209030.0,2329889.0,7283782.0,4677497.0,7402490.0,8283066.0,8947482.0,66256.0,34212.0,32044.0,18.0,11.0,7.0,22523.0,23975.0,19756.0,1.0,9.0,8.0
20243,전통시장,관악종합시장(신원시장),요식업,45637689.0,6840838.0,1541660.0,6342968.0,5997471.0,6766423.0,9454211.0,8694118.0,68360.0,35385.0,32975.0,18.0,11.0,7.0,22934.0,24837.0,20591.0,1.0,9.0,8.0
20244,전통시장,관악종합시장(신원시장),요식업,60936786.0,7840120.0,1351867.0,10568661.0,6837294.0,10031812.0,15341832.0,8965200.0,70102.0,36284.0,33817.0,12.0,8.0,4.0,23461.0,25525.0,21114.0,0.0,7.0,5.0
20241,전통시장,관악중부시장,요식업,241953130.0,27315279.666666668,31416899.666666668,28693594.0,32941464.83333333,32761026.5,44319480.0,44505385.333333336,374440.0,173789.0,200653.0,420.0,235.0,185.0,113786.0,113525.0,147130.0,63.0,201.0,156.0
20242,전통시장,관악중부시장,요식업,292233498.2,35273794.6,34523028.6,41455784.8,40010889.2,42211459.8,48125989.0,50632552.2,374527.0,173111.0,201416.0,420.0,235.0,185.0,121127.0,112098.0,141302.0,63.0,201.0,156.0
20243,전통시장,관악중부시장,요식업,294919218.0,38044964.6,35457114.2,37771832.0,38632290.4,40611820.4,58466405.2,45934791.2,368144.0,169111.0,199034.0,420.0,235.0,185.0,116515.0,110798.0,140831.0,63.0,201.0,156.0
20244,전통시장,관악중부시장,요식업,299772251.8,34822934.2,39162422.8,38246678.2,41602702.0,41357307.6,54576900.2,50003306.8,373951.0,169496.0,204455.0,454.0,253.0,201.0,118272.0,115142.0,140538.0,67.0,220.0,167.0
20241,골목상권,관악해태어린이공원,요식업,131845015.0,17040453.666666668,17243459.333333332,14910207.666666666,17289185.333333332,16423486.666666666,24832691.0,24105531.33333333,1214721.0,718199.0,496521.0,227.0,132.0,95.0,535136.0,419517.0,260068.0,32.0,99.0,96.0
20242,골목상권,관악해태어린이공원,요식업,161516427.33333334,20035695.33333333,18950218.0,21297226.33333333,21590092.33333333,22955555.33333333,30912391.0,25775249.0,1225763.0,723703.0,502059.0,227.0,132.0,95.0,550848.0,415136.0,259778.0,32.0,99.0,96.0
20243,골목상권,관악해태어린이공원,요식업,125685197.33333331,18711399.0,15673883.0,18488814.0,15043159.0,18927692.666666668,20164269.666666668,18675980.0,1172625.0,688417.0,484209.0,227.0,132.0,95.0,512374.0,407339.0,252912.0,32.0,99.0,96.0
20244,골목상권,관악해태어린이공원,요식업,121639731.0,13470909.0,16520354.0,15414603.333333334,18804244.666666668,15946995.666666666,22191009.666666668,19291614.666666668,1172639.0,679959.0,492681.0,237.0,137.0,100.0,523902.0,400357.0,248379.0,30.0,104.0,103.0
20241,골목상권,광나루역 1번,요식업,979264995.25,136535389.25,154437013.25,151145307.5,153534399.75,144666343.25,118542395.0,120404147.25,391185.0,168463.0,222724.0,908.0,548.0,360.0,124391.0,125438.0,141357.0,290.0,416.0,202.0
20242,골목상권,광나루역 1번,요식업,1127413575.5,163042596.0,204044719.5,161118819.25,181123278.25,160399550.25,114532007.5,143152604.75,398207.0,174958.0,223249.0,908.0,548.0,360.0,126856.0,125080.0,146273.0,290.0,416.0,202.0
20243,골목상권,광나루역 1번,요식업,972928265.25,170106735.75,156701922.75,157955177.5,147168835.25,141065281.5,87428027.5,112502285.0,384882.0,172864.0,212018.0,908.0,548.0,360.0,116457.0,117597.0,150827.0,290.0,416.0,202.0
20244,골목상권,광나루역 1번,요식업,1075003025.25,157114022.5,183677592.0,164077828.5,181572805.25,158356939.0,109965498.0,120238340.0,404375.0,177769.0,226607.0,1004.0,608.0,396.0,124597.0,124873.0,154905.0,319.0,461.0,224.0
20241,골목상권,광산사거리,요식업,370820206.6666667,47516813.66666666,47886220.333333336,42686944.0,49081049.333333336,59213407.333333336,71924345.33333333,52511426.66666666,544166.0,253262.0,290905.0,102.0,52.0,50.0,142219.0,155684.0,246263.0,7.0,56.0,39.0
20242,골목상권,광산사거리,요식업,384367801.0,44087826.66666666,62229047.66666666,53895161.66666666,52878600.66666666,55208253.0,68241460.0,47827451.333333336,512372.0,237441.0,274930.0,102.0,52.0,50.0,140572.0,143938.0,227861.0,7.0,56.0,39.0
20243,골목상권,광산사거리,요식업,369943264.0,55508368.66666666,37010874.333333336,50293317.0,50902641.66666666,59738163.0,71313856.33333333,45176043.0,514049.0,237914.0,276134.0,102.0,52.0,50.0,133415.0,143757.0,236878.0,7.0,56.0,39.0
20244,골목상권,광산사거리,요식업,391111220.6666667,48159802.66666666,55682829.0,52701982.333333336,46251852.66666666,60365279.66666666,74087749.66666667,53861724.66666666,546791.0,251861.0,294930.0,112.0,59.0,53.0,138339.0,154277.0,254174.0,5.0,64.0,43.0
20241,골목상권,광운대역 1번,요식업,294269479.0,40628748.833333336,44036145.5,49490742.66666666,47020288.16666666,42044563.0,39004080.16666666,32044910.666666668,448004.0,236802.0,211201.0,198.0,107.0,91.0,191457.0,108931.0,147615.0,33.0,97.0,68.0
20242,골목상권,광운대역 1번,요식업,369166221.8333333,57803654.833333336,66945310.833333336,57089430.833333336,55722867.16666666,53692686.0,46450325.66666666,31461946.5,486931.0,263461.0,223470.0,198.0,107.0,91.0,223941.0,111524.0,151468.0,33.0,97.0,68.0
20243,골목상권,광운대역 1번,요식업,297241229.5,46891046.66666666,40602804.333333336,45020964.66666666,52144331.5,44290306.5,38934142.833333336,29357633.0,430719.0,231870.0,198849.0,198.0,107.0,91.0,183086.0,103726.0,143907.0,33.0,97.0,68.0
20244,골목상권,광운대역 1번,요식업,360367160.1666667,50385478.333333336,59117565.5,55415088.5,52731524.16666666,53900524.0,50194883.66666666,38622096.0,466124.0,250493.0,215629.0,398.0,214.0,184.0,214498.0,105776.0,145850.0,64.0,200.0,134.0
20241,골목상권,광운대학교 남단,요식업,70542931.6,20270205.4,8061298.2,8380834.4,7054113.2,13692334.6,6819498.8,6264647.0,849668.0,462629.0,387039.0,159.0,89.0,70.0,404658.0,208300.0,236710.0,23.0,76.0,60.0
20242,골목상권,광운대학교 남단,요식업,87396317.2,15668332.6,11660745.4,16934654.8,14306904.2,16248030.4,7468873.8,5108776.0,951455.0,554406.0,397049.0,159.0,89.0,70.0,545951.0,190257.0,215244.0,23.0,76.0,60.0
20243,골목상권,광운대학교 남단,요식업,69190096.4,14116238.6,7692226.4,8739965.0,18492665.0,9546095.0,6143951.6,4458954.8,760535.0,438940.0,321595.0,159.0,89.0,70.0,390729.0,172594.0,197213.0,23.0,76.0,60.0
20244,골목상권,광운대학교 남단,요식업,101278995.75,17345528.25,20685139.0,15639597.75,14896977.25,13200504.25,8618761.25,10892488.0,944603.0,548298.0,396306.0,125.0,68.0,57.0,520612.0,193688.0,230303.0,16.0,68.0,41.0
20241,전통시장,광장시장(광장전통시장),요식업,2274132702.75,217372972.5,211644679.25,231870903.75,255760957.25,358961579.75,584237127.25,414284483.0,525181.0,285998.0,239182.0,4950.0,2774.0,2176.0,87692.0,175625.0,261863.0,1094.0,2844.0,1012.0
20242,전통시장,광장시장(광장전통시장),요식업,2190033356.0,209614234.5,237334182.75,288395076.5,250628324.25,303084579.25,532458748.75,368518210.0,556410.0,301262.0,255147.0,4950.0,2774.0,2176.0,90694.0,188278.0,277437.0,1094.0,2844.0,1012.0
20243,전통시장,광장시장(광장전통시장),요식업,1904977435.0,237301145.75,204454963.25,213579173.25,215705003.5,267289376.25,441818165.25,324829607.75,516034.0,280617.0,235418.0,4950.0,2774.0,2176.0,83716.0,176841.0,255476.0,1094.0,2844.0,1012.0
20244,전통시장,광장시장(광장전통시장),요식업,2175517585.5,210598365.25,268823528.5,272255907.25,253576348.0,280954202.0,518608768.75,370700465.75,558683.0,300822.0,257861.0,6074.0,3402.0,2672.0,87915.0,188718.0,282048.0,1342.0,3490.0,1242.0
20241,골목상권,광진경찰서,요식업,162033882.0,29137118.0,25281238.0,26507097.0,29116473.0,30853451.0,21138505.0,0.0,497923.0,241977.0,255946.0,312.0,189.0,123.0,163866.0,171582.0,162474.0,44.0,166.0,102.0
20242,골목상권,광진경찰서,요식업,110646479.5,18048419.0,13129987.5,19466933.0,18867182.5,18704819.5,16336064.5,6093073.5,490894.0,239174.0,251720.0,312.0,189.0,123.0,169912.0,166042.0,154941.0,44.0,166.0,102.0
20243,골목상권,광진경찰서,요식업,51169511.0,817096.0,3725253.0,6888204.0,3145378.0,14936154.0,10745246.0,10912180.0,474502.0,234257.0,240244.0,312.0,189.0,123.0,156387.0,163826.0,154290.0,44.0,166.0,102.0
20244,골목상권,광진경찰서,요식업,53471436.0,9093482.0,3382600.0,8979265.0,3734038.0,17176581.0,6088679.0,5016791.0,472323.0,232661.0,239661.0,330.0,208.0,122.0,161754.0,161331.0,149236.0,42.0,183.0,105.0
